name,useful_num,funny_num,games_owned,recommended,hours_played,review_date,text
真・三國無雙８,8,2,44,1,213.1,2018/8/26,"張貼於：2018 年 8 月 26 日
當初觀望很久，身為一個從三代開始玩起的真三國無雙老粉，實在很怕破壞童年回憶，前幾個禮拜看到已經有內建中文和語音，就勇敢地給他買下去，玩一玩其實還不錯，以下分別說明
1.滑鼠的加入→老粉們一定像我一樣用SHIFT喬視角用得得心應手，剛玩真38時還真的給他超不習慣，但玩了幾天發現滑鼠完全可以取代右手在鍵盤上的位置，且這其實對剛接觸真三國無雙系列的新手玩家們是相對更容易入手，真老粉應該或多或少有推薦以前系列遊戲時，被朋友嫌說畫面好晃頭很暈，滑鼠喬視角造福新手，好評。 當然缺點我覺得是弓箭準心有點難以駕馭就是了哈哈，可能我還沒摸熟

2.開放世界→我就是在爬過大部分負評文章後，體驗個幾天發現其實沒那麼遭，雖然無法跟一般開放世紀的遊戲比較(我也玩過上古5 刺客教條黑船 叛變 梟雄 起源、極地戰壕4 、史前一萬年 和最新的米國邪教)，但當投入的玩下去後，你慢慢會把其他遊戲的開放世界框框忘掉，想起這是一個無雙割草遊戲，整體來說是好評 為啥?

想當年玩到五代時，劇情大概都能背起來了，後面幾代好像也就是多些大眾臉進化的新臉孔，故事換湯不換藥感覺感動越來越少，但這版本所謂開放世界的模式，在遊戲進行時更讓我有代入感→救阿斗時熱血沸騰，不想讓任何一個攻擊隊長靠近宮女，而滿山滿谷湧過來的敵兵，要不是我前面新鮮感農很久不小心等級高過電腦30多級，我也沒把握可以清乾淨

3.等級&招式系統→包含刺客教條起源也有被批評等級練太高，打人像割草。然而身為割草遊戲的真38卻反而沒這個問題，招式雖然有人評論變得單調，但這種敵人殘血有斬首的反擊制度，加上前置需打出連擊~可以用普攻的流水攻擊或是SHIFT+普攻 OR 暈眩 OR空白的落地 好像滿有深度的，我覺得武器的硬質很好，讓我多用腦思考如何用這招個系列招式來無縫接軌

差評部分還是有，不過是我個人主觀....有些大眾臉優化的讓人...太出戲了哈哈哈 自己觀察


第一次寫評論，寫得好流水帳，但真心覺得真38只是因為ps4跟電腦盜版等問題搞得一開始負評太多，大家都對其有刻板印象了，說我腦粉也無所謂，但真心建議如果買了還沒退掉，可以放下成見認真玩玩看，真的不錯"
真・三國無雙８,8,2,157,-1,0.6,2018/11/9,"張貼於：2018 年 11 月 9 日
來用個可愛小星星☆評分：

畫面：★★★★☆
系統：★☆☆☆☆
戰鬥：★☆☆☆☆

總評：賣模型遊戲，鍵盤玩家不用買一堆反人類設定。

本做說實在建模精美畫質優秀，但錢也只花在這上面了，感謝光榮讓我們不用花錢就能先試試水溫，本作做為動作遊戲算是可以，但是作為割草遊戲是屬於完全出局，先不提優化有多爛首先是地圖開放世界地圖路上的敵人只要沒任務就不會刷出來，然後馬上也不能攻擊馬也會累得半死，玩了將近一小時30分鐘都在跑圖，完全不明白有需要這一段嗎?一路也不會有人阻礙你路也是好看的從樹中間切西瓜就去就好，再來是戰鬥我只打了一場就爛到關遊戲了，不知道是不是想搞個""一閃""系統出來，所有人都有QTE，本系列玩慣的玩家不可能普通攻擊打到底一定都會搭配蓄力攻擊來做輔助與變化，是的QTE就是老玩家愛的蓄力攻擊，打個武將打一打按下去主角直接往畫面外的QTE抓過去了，也不給個鎖定整場戰鬥主角都處於失控的狀態，在這場戰鬥前一點點我遇上了敵隊的隊長，不過打一巴掌就跑給我追了，不收武器不能衝刺收了也還是追不到，真的有必要逃命逃成這樣??最後就說說我原本想直接關遊戲的原因，人物-建模很優美貼圖很棒，光影特效更是無話可說，美人胚子站在那F12都快按到爛掉，就那一動起來．．．，網上那些MMD玩家動的都比你們優秀，每個都像綁繩子的人偶，但是建模優美是一回事其中因為特寫鏡頭的關係總能注意到很多小事情，曹操的鬢角是抹了印度神油嗎?直接硬直直的浮在空中那麼驕傲那麼沒節操，原本還因為人物美成那樣還是想買下來，往下一看 ．．．DLC有兩個季票，兩個季票你認真??還不要跟我說900多那個裡面有什麼，本作已經邁向腦粉向根本沒注意過遊戲好不好玩。"
真・三國無雙８,6,0,92,-1,4.5,2018/2/14,"張貼於：2018 年 2 月 14 日
Still laggy as hell when using i7 GTX 1050 4GB and 16GB RAM"
真・三國無雙８,19,3,15,-1,65.7,2018/2/26,"張貼於：2018 年 2 月 26 日
去你的，更新完又鎖住中文，死要錢成這樣? 你乾脆一個章節的中文100元算了"
真・三國無雙８,7,1,141,-1,0.3,2018/11/22,"張貼於：2018 年 11 月 22 日
狗屎垃圾拉基糞 檢視羞辱玩家智商"
真・三國無雙８,24,4,64,-1,172.1,2018/2/17,"張貼於：2018 年 2 月 17 日
必須有簡體中文版和繁體中文版,畢竟這款遊戲以中國主題遊戲。係必須有,係必須有,係必須有。又有BUG,又要刪除能切換簡體和繁體中文BUG。從真・三國無双3~真・三國無双5后真的一代不如一代。雖然真・三國無双3~真・三國無双5的角色不是很多但比較有策略性。光榮特庫摩,真的要光榮結業了。"
真・三國無雙８,12,0,105,-1,20.4,2018/2/23,"張貼於：2018 年 2 月 23 日
卡得不要不要的"
真・三國無雙８,12,0,529,-1,19.3,2018/3/6,"張貼於：2018 年 3 月 6 日
更新砍中文這點負分"
真・三國無雙８,6,1,549,-1,22.1,2018/11/12,"張貼於：2018 年 11 月 12 日
傻逼游戏，以后出一个武器模组收一次钱，机票估计可以出到五六七八九十，一个机票顶的上一线大作的价格了，差评如潮的游戏自己心里没点B数么"
真・三國無雙８,4,1,127,-1,0.3,1/9,"張貼於：1 月 9 日
玩了下體驗版,遊戲體驗對不起他的定價,同樣價錢都可以買大部分3A大作了
人物動作感覺不流暢,像是幾年前的遊戲,
當粉絲錢很好賺一樣,幸好當初沒買,
75%的話可能還會考慮考慮,
超過的話建議想買的人真的要想清楚"
真・三國無雙８,4,1,748,1,5.0,2018/12/30,"張貼於：2018 年 12 月 30 日
其實打擊感還不錯 ，也有繁體中文可以選擇，遊戲也沒有開不起來的問題，畫面還不錯，不過過大的地圖和太多的雜事道具可能需要時間消化，建議特價再入手或先玩蛇魔3代(聽說比較好玩)"
真・三國無雙８,9,21,55,-1,0.4,5/3,"張貼於：5 月 3 日
買這遊戲的錢 不如拿去嫖妓比較實在"
真・三國無雙８,3,5,55,-1,38.5,3/8,"張貼於：3 月 8 日
屌宄你咩買豪華版之後一直出DLC1 DLC2 DLC3 DLC4567"
真・三國無雙８,10,1,169,-1,57.7,2018/2/15,"張貼於：2018 年 2 月 15 日
這波神操作!!我就下樓燒個開年炮而已.至於嗎...!
——————/´ ¯/)
—————--/—-/
—————-/—-/
———--/´¯/'--'/´¯`·_
———-/'/--/—-/—--/¨¯\
——--('(———- ¯~/'--')
———\————-'—--/
———-'\'————_-·´
————\———--(
————-\———--"
真・三國無雙８,16,1,11,-1,71.7,2018/2/16,"張貼於：2018 年 2 月 16 日
千萬不要買，官方把買正版的當傻子跟實驗品。優化不做好，第一個更新竟然是鎖語言搞什麼啊= ="
真・三國無雙８,0,2,123,1,8.9,2018/2/16,"張貼於：2018 年 2 月 16 日
完全無法接受沒有中文的部分，
重點是本來有後來沒有的這種事情。
連鮮少給負評的我都氣到忍不住了。

不過既然後來有了，來來來！"
真・三國無雙８,3,1,98,1,87.4,8/10,"張貼於：8 月 10 日
我覺得 很不錯了 當初剛出的時候 真的沒辦法說什麼 就爛一個字

但是經歷過這麼多的更新 修正bug 中文也回來

我覺得 改動了很多 是可以嘗試看看的"
真・三國無雙８,7,2,140,-1,3.8,2018/3/29,"張貼於：2018 年 3 月 29 日
优化太差，游戏运行与预期不符，等待官方优化，价格略贵，不建议入手！"
真・三國無雙８,11,1,14,-1,3.5,2018/2/27,"張貼於：2018 年 2 月 27 日
坑死我了！！！卡的不行不行的！！！什么鬼啊！！为了RMB就没下线了！！300多 我就为了给你差评！！！"
真・三國無雙８,12,0,353,-1,18.5,2018/2/15,"張貼於：2018 年 2 月 15 日
拔掉中日文的緊急更新是看準了死士們已經不能退款了是不是?"
真・三國無雙８,20,25,943,1,16.5,2018/4/12,"張貼於：2018 年 4 月 12 日
中文上線了"
真・三國無雙８,2,1,128,1,84.8,7/2,"張貼於：7 月 2 日
開放世界新玩法，不能把這一代當作是以往的無雙，就當作是三國無雙的ＲＰＧ遊戲

但是我還是希望武將得意的ＤＬＣ的武器再放無雙的時候可以有ＤＬＣ專有的無雙動作，畢竟這些ＤＬＣ是額外花錢購買的"
真・三國無雙８,10,0,87,-1,163.8,2018/2/16,"張貼於：2018 年 2 月 16 日
画质渣，根本不符合次世代ps4,xbox one 以及目前主流pc的要求，
除了人物建模质量稍高以外，阴影，抗锯齿，环境光遮蔽等效果明显跟不上目前主流游戏水平，有的贴图难道故意使用低分辨率的素材吗？像这种敷衍做游戏的公司，光荣，只有你一个了。"
真・三國無雙８,5,1,1,-1,4.1,2018/9/23,"張貼於：2018 年 9 月 23 日
最近才在steam上買遊戲玩,所以我下次一定一定會看清楚評論才會買遊戲玩。"
真・三國無雙８,2,0,252,-1,43.7,2018/2/16,"張貼於：2018 年 2 月 16 日
光榮自製公關危機"
真・三國無雙８,2,0,571,1,63.5,10/28,"張貼於：10 月 28 日
新的異態戰鬥系統真的好玩
就是暗榮吃相很差
而且遊戲內容不足就拿出來賣
現已完善，喜歡可以特價買來玩或單買喜歡的角色來玩
只買兩個角色跟一件肚兜就玩了50個小時。"
真・三國無雙８,6,2,297,-1,0.1,2018/11/22,"張貼於：2018 年 11 月 22 日
肏你媽的 挑釁玩家的狗屎"
真・三國無雙８,5,0,13,-1,14.2,2018/2/20,"張貼於：2018 年 2 月 20 日
語言不支援 負評"
真・三國無雙８,15,0,33,-1,24.9,2018/4/13,"張貼於：2018 年 4 月 13 日
出了中文又如何，优化和屎一样，用脚做个半成品然后卖个高价给消费者？真是良心公司，光荣果然666"
真・三國無雙８,7,0,16,-1,23.8,2018/4/22,"張貼於：2018 年 4 月 22 日
給未入手的話
請 必須的 認真的 謹慎的 三思再三思
遊戲問題 請看他人評價

高估了自己的忍耐度
為此獻上第一次評論"
真・三國無雙８,6,3,417,1,50.4,2018/4/29,"張貼於：2018 年 4 月 29 日
優化 4/10
畫面 4/10
遊戲性 6/10
情懷 9/10

我還是不大推薦這款遊戲的
除了情懷 還是情懷

期待後續更新能針對PC優化

開放世界並不完善
通過傳送 很多劇情都會顯得有bug
而不傳送 會顯得這款遊戲是騎馬模擬器"
真・三國無雙８,3,1,100,-1,8.0,1/13,"張貼於：1 月 13 日
游戏性几乎没有，优化差，开放世界像屎，只知道出DLC骗钱，操"
真・三國無雙８,3,0,10,-1,1.2,2/10,"張貼於：2 月 10 日
差評"
真・三國無雙８,6,2,34,-1,0.5,2018/12/14,"張貼於：2018 年 12 月 14 日
傳說果然不是假的"
真・三國無雙８,3,9,153,-1,1.4,3/14,"張貼於：3 月 14 日
我玩無雙類遊戲，是希望用武器殺死敵人，不是用女角的臉嚇死敵人，OK?"
真・三國無雙８,2,4,7,1,364.7,2018/4/14,"張貼於：2018 年 4 月 14 日
我終於明白了…

1. 要好畫面要換新電腦…哭…人家7代系列還活的好好的，而且畫質是閞到100%好的。

2. 8代的任務真是太複雜了~~~我一開始曹孟德走來走去好迷茫，而且砍周倉為啥砍不死的…最後他穿墻了~~~我跟著穿墻，發現3個在偷懶的隊友 (喂！堅爺爺！夏侯兄弟倆…)…為何不給吾好好的自動自覺來幫手啊！(我不存檔了~)

3. 遊戲既然是連線玩的，開放世界不如直接做成一個online game簡簡單單好了~~~(不明白online game的畫面也好好的，電腦都沒有那樣費勁…)

4. 這遊戲如果我能順利過關的，我只為聽音樂…我不考慮畫面了~~~(好吧！我已用超低效畫面，慢動作ing，以堅爺爺用了4個小時千辛萬苦的去打了波才…之後把吳國所有武將都請來上班了…吐血身亡…我是不會買新電腦的！)（我衰…已買新電腦…)

5. 懇請把《無雙蛇魔3》做的好好的…切忌太複雜！"
真・三國無雙８,11,8,35,1,53.3,2018/4/23,"張貼於：2018 年 4 月 23 日
我是等中文正式在steam上面可以使用後才買的 所以沒那麼大怨氣啦XD
另外 我已經聽了各種對遊戲的負面評論 所以帶著一種買垃圾的心態來買
加上我是無雙死忠 再爛也要買來試試

不過我玩久了 倒不覺是非常爛
以往無雙的打法 就是過關式的
條件A打完 開門 打條件B 再開門 再進去打總大將 過關
不過 由於引進了開發世界系統 改變了這個玩法
（其實是引進了鉤了啦XD)
由過往的過關街機MODE 改為更MMOPG
要去做任務升等 或者更容易解最終任務

因此這一版的感覺 是無雙+MMORPG
感覺挺新鮮的
不過對手感覺更爛 感覺只是木人 各種接招就死了 沒有技術可言
不過倒是挺爽的XD

計算了什麼BUG 還有垃圾導航系統後
我給的分數是6/10啦

希望這個較為中立的意見幫到那些想買又怕買了垃圾的朋友啦
至少我是覺得挺好玩的"
真・三國無雙８,5,2,41,-1,41.6,2018/5/7,"張貼於：2018 年 5 月 7 日
盡管看到那麼多負評..結果還是買了...
小弟從2代開始玩,可說是無雙的粉絲
這次的開放世界有總算有點看頭
埸地變大了..士兵真的不夠集中..東一堆西一堆...簡單來說就是砍得不夠爽
我起手是玩關羽..結局動畫真的讓我傻眼...突然間就死掉..完全沒代入感
配音又對不上咀巴
重覆的支線任務
動晝裹的人物動作不流暢...
玩了20多小時已經覺得悶了..."
真・三國無雙８,6,0,45,-1,22.5,2018/2/15,"張貼於：2018 年 2 月 15 日
刪中文字幕+中文語音=退錢囉?"
真・三國無雙８,10,3,27,-1,0.2,2018/2/15,"張貼於：2018 年 2 月 15 日
GTX960一樣卡到死"
真・三國無雙８,11,2,886,-1,5.7,2018/2/15,"張貼於：2018 年 2 月 15 日
出個門回來遊戲變英文是三小，看到有更新以為是優化，結果是把中文改掉是三小"
真・三國無雙８,5,0,108,-1,50.4,2018/6/14,"張貼於：2018 年 6 月 14 日
連存檔都是個問題 =""="
真・三國無雙８,2,1,32,-1,130.0,2018/8/25,"張貼於：2018 年 8 月 25 日
優化好了再給正評"
真・三國無雙８,6,0,21,-1,11.9,2018/2/16,"張貼於：2018 年 2 月 16 日
渣優化，畫面差，本來改了玩法非常有新鮮感，但居然只有英文，光榮為甚麼不去死一死"
真・三國無雙８,11,0,39,-1,0.7,2018/2/17,"張貼於：2018 年 2 月 17 日
沒中文各種不合理遊戲設定 爛到爆馴路系統"
真・三國無雙８,2,0,13,-1,58.0,2018/2/15,"張貼於：2018 年 2 月 15 日
不出中文版就算了還把中文程序給改掉這是討罵?"
真・三國無雙８,8,1,602,-1,53.2,2018/2/14,"張貼於：2018 年 2 月 14 日
本來推薦這款遊戲的!

但現在改為不推薦

一個更新把中文檔給砍了 即便玩家可以在網路上找到中文檔案補回去
但是優化部分真的沒有頂配的高端電腦 想要特效全開穩定60FPS根本不可能

就連我的電腦比大多數的人都還要好(可到我個人業面看配備)
在使用分裂爆炸箭 還會強制掉FPS 變成幻燈片的感覺

另外 大喬的「小藍的校園偶像套裝」 放進來
----------------------------------------------------------------------------------------------------------------------

排除以上的問題 我會覺得是款好遊戲 因為在還沒有1.01把中文砍掉之前
其實還是可以好好體驗遊戲的一些細節跟新玩法
但還是有些玩法太多餘了 導致遊戲變的很奇怪"
真・三國無雙８,3,0,6,-1,44.1,2018/2/16,"張貼於：2018 年 2 月 16 日
Say no more, I think you know what's wrong. Especially, it occured in Chinese New Year..."
真・三國無雙８,4,0,20,-1,35.4,2018/2/16,"張貼於：2018 年 2 月 16 日
我是个傻子。我不该买的。我是傻逼我认输正版游戏受害者"
真・三國無雙８,3,0,308,-1,0.5,2018/11/13,"張貼於：2018 年 11 月 13 日
擁有不少無雙遊戲的我，第一次玩到讓我不想玩的無雙，戰鬥系統是不錯，但作成開放世界就是失敗中的失敗，想學刺客教條，卻學成四不像，武器模組超偷懶，招式一點也不帥，還有跑圖要跑很久，這應該叫「真跑圖無雙8」！"
真・三國無雙８,7,0,27,-1,44.1,2018/2/14,"張貼於：2018 年 2 月 14 日
目前的遊戲狀況，要有愛才能玩的下去，否則就等他優化後再購買"
真・三國無雙８,13,0,61,-1,43.0,2018/2/19,"張貼於：2018 年 2 月 19 日
硬鎖中文，吃相難看！！"
真・三國無雙８,3,0,44,-1,51.7,2018/4/15,"張貼於：2018 年 4 月 15 日
What happen ?! CANNOT launch GAME??"
真・三國無雙８,7,0,23,-1,21.7,2018/2/18,"張貼於：2018 年 2 月 18 日
too bad"
真・三國無雙８,1,0,9,-1,0.2,12/21,"張貼於：12 月 21 日
大哥，我一下載完準備體驗真・三國無雙的剎那，就受到了這沒有回應的阻撓，我用了一整個晚上都無法從這地獄爬出來，我求你救救我，我連ＤＬＣ都全買了，我不想要這樣的結局。

我的電腦是MSI Window10，CPU 是intel i7系統，顯卡是GTX1060，是不是顯卡不夠，是的話我換。還是是CPU，是的話我也能換。

求你了，我只是想玩個遊戲，你要我做什麼都可以。"
真・三國無雙８,1,1,121,1,68.7,11/27,"張貼於：11 月 27 日
可惜了"
真・三國無雙８,3,1,1,-1,3.2,9/25,"張貼於：9 月 25 日
卡登入畫面進不去"
真・三國無雙８,1,0,33,-1,0.4,7/2,"張貼於：7 月 2 日
很開心下載完 !~ 執行結果卡在登入畫面 = = 這是怎樣?"
真・三國無雙８,2,0,149,-1,10.9,6/3,"張貼於：6 月 3 日
沒什麼好說的

無雙最糟糕的一代,蠻後悔買的

開放世界比公式化還公式化而且相當無聊"
真・三國無雙８,2,0,7,1,305.6,5/11,"張貼於：5 月 11 日
拜託 請出呂布 IF給我"
真・三國無雙８,1,0,101,1,0.8,6/30,"張貼於：6 月 30 日
免費獲得的產品

體驗版心得 : 首先樂趣是有的，對於要突破傳統的企圖給予肯定。但不曉得內部人員親自遊玩是否覺得有趣，坦白說並不認為可以上市販售。

1. 像OLG那樣的作業感，搭上不穩的偵數及頗怪的引導系統外，故事支離破碎加上互動性低。
2. NPC令人煩躁，野外AI不但常常聚縮在一起，還常常整群迂迴走動，城內AI給的資訊都是直銷式的垃圾訊息，毫無共鳴感。
3. 開放世界的通病就是A到B點過程冗長，在B點進行的遊玩體驗假設太單調會讓遊戲體驗很差。大廠的作法是強調路途中的細節，或是強化任務的遊玩性，可以預想日廠技術力不足，但也不是就把東西丟進去草草了事。
4. 從A到B的時間，比割完一輪草還久，如果可以看看風景也不錯，但呈現的是很簡略的城市建模，僅是一些平台感覺，野外稍好一些但又空虛，以開放世界做為賣點的，本應可以善用題材建構一個經典的中式風貌，但呈現方式跟以往無異甚至更差，夜晚當營火點起來時，那些劣質的模組表現實在糟糕。
5. 人物建模維持以往並簡化，除了發生BUG，還會顫抖，想想跑了老半天，在雜亂的畫面中割草，手還沒熱就結束，結束後一樣雜亂，加上一群顫抖的AI和本身角色，想到還要重複數十次相同的體驗，你覺得玩家會不會生氣。

說結論，這是一款地圖加大的無雙遊戲，塞入一些現代遊戲玩法趕鴨子上架的遊戲，雖然優化常常在做，但框架已經決定了，注定不會改變遊戲本質。如果有意思要發展這塊，或許重新打造會比較好，而不是借殼裝修上市。
綜上，我仍然給予好評，對於玩家建議如果你是傳統無雙迷，並不建議買這款。如果是新嘗鮮也要在特價時才考慮，DLC部分就見仁見智，有部分的玩家已經養大光榮的胃口了。若您對遊戲的轉型喜聞樂見，特價時買本體即可，否則以日廠的資本和技術力，可能未來將不復見。"
真・三國無雙８,3,0,13,1,24.2,5/5,"張貼於：5 月 5 日
玩過(試玩)之後其實不會很爛,大概是因為有優化過吧,開放世界是一個很棒的題材,打破之前的封閉式關卡的風格,希望之後光榮能繼續開發此類遊戲,並且做的更完善"
真・三國無雙８,1,0,90,1,22.4,3/21,"張貼於：3 月 21 日
免費下載，然後買幾個女角玩一下就完事了。一堆bug跟壞處都還能忍得住。其實還是比純割草要來得有耐玩性的"
真・三國無雙８,1,0,31,1,22.3,1/28,"張貼於：1 月 28 日
畫風質素都很好
自由度很大，與前代不同

可惜雙人模式嚴重不同步
應盡快改善"
真・三國無雙８,3,0,17,-1,35.3,2018/6/3,"張貼於：2018 年 6 月 3 日
想問為什麼手把接上去了卻都毫無反應"
真・三國無雙８,3,0,63,-1,11.6,2018/2/16,"張貼於：2018 年 2 月 16 日
遊戲原本就沒多好了，現在更新還拔掉中文破解...玩了11小時後悔中，建議可以退的趕快退吧"
真・三國無雙８,1,0,51,-1,24.6,2018/2/16,"張貼於：2018 年 2 月 16 日
我 草 你 妈 垃圾 更新了个补丁还把中文强行锁了垃圾游戏我 日 你 妈 退款"
真・三國無雙８,2,1,20,-1,20.1,2018/2/15,"張貼於：2018 年 2 月 15 日
優化不搞好 小動作一堆 我給一百分"
真・三國無雙８,3,0,196,-1,154.4,2018/2/15,"張貼於：2018 年 2 月 15 日
暗耻：号外号外！我们修复了中文用户能使用中文的bug！
暗耻司马不接受反驳。日（日）厂（常）。"
真・三國無雙８,3,0,44,-1,7.1,1/28,"張貼於：1 月 28 日
爛透了的開放世界，節奏完全違背割草的快感，初期又把中文拔掉。"
真・三國無雙８,1,0,100,-1,43.1,2018/2/15,"張貼於：2018 年 2 月 15 日
在Steam上寫的第一個評價也是第一個差評，真三國無雙玩了很多年，8等了很長時間，儘管剛開始負面評論一堆，但還是靠著情懷在PC解鎖的第一時間秒入了本體和季票。剛開始想的是沒有中文中配我還可以聽日語英字慢慢摸索慢慢玩....但是後來光榮的做法真的，傷透了心,先說缺點再說優點然後總結..
--------------------------------------------------------------------------------------------
缺點
1.極差的優化，1080P的畫質不管調的多麼低都無法流暢運行，唯一解決方法就是降低分辨率；戰鬥碰到敵人或者任務完成進行結算都會進入慢動作打太極
2.畫面問題，畫面不和3A大作比，較真三國無雙系列算是好的了，人物的衣服和皮膚表現挺好，也有壹些非常好的地方，但是畫面BUG非常多，關羽的鬍子每次無雙就直接插進身體里，各種閃屏，夜晚走著走著就像閃電一樣突然閃屏，真的容易瞎眼，然後就是夜晚有的時候光影BUG火的周圍特別亮，沒有火的地方就像失明一樣，什麼都看不到
3.啟動之後會偶然的停止工作運行
4.中字中配問題，遊戲本身自帶，可以用註冊表調出來，但是今天更新了20M左右把中字中配徹底刪了，在中國版本沒有給出任何要發行國行的消息下隱藏中字中配并後續沒有優先解決畫面問題，真的是在挑戰中國玩家的忍耐極限，完全的作大死
5.開放世界可玩性問題，仁者見仁智者見智，有人感覺有意思有人感覺沒有，過大的戰場太過空曠，第一次玩基本就是全程在跑路，遊戲連續性斷掉反而比原來分關更浪費時間，鉤爪的加入雖然使遊戲方式多變，但是也使任務完成變成了無腦鉤爪翻墻打BOSS，AI的攻擊慾望還是有的，但是追擊能力一點也沒有，只要跑出一定範圍AI就會回到原地，如果把AI打出範圍他就會一直翻滾，不停地翻滾.....
6.配置問題，我是GTX965M 720P 全高配 垂直同步2 ，全程除小兵太多的情況下穩定30幀，開1080P穩定24幀，但是人多和城中的時候就掉到17左右，要根據自己的電腦改顯卡設置遊戲設置等一大堆設置才可以變流暢，這是最生氣的地方，這本來是廠家負責的內容，卻讓玩家自己調節，十足的半成品
---------------------------------------------------------------------------------------------
優點
1.事典中所有三國的武將的生平記錄和各種名詞解釋，非常詳細，算是個優點
然後我實在想不出什麼優點來了
----------------------------------------------------------------------------------------------
總結
我買這個遊戲的行為充分詮釋了什麼叫做傻逼"
真・三國無雙８,8,0,52,-1,1.5,2018/2/19,"張貼於：2018 年 2 月 19 日
免費獲得的產品

FY光榮...."
真・三國無雙８,5,0,41,-1,2.5,2018/2/16,"張貼於：2018 年 2 月 16 日
中文幹嘛做了又鎖著不給用，真的想不透欸。"
真・三國無雙８,2,1,80,-1,1.1,4/9,"張貼於：4 月 9 日
把這當動作遊戲就大錯特錯了，這是一款訓練EQ的遊戲..."
真・三國無雙８,9,1,98,-1,0.4,2018/2/20,"張貼於：2018 年 2 月 20 日
開遊戲時會有機率閃退，沒有中字你最小也給我日文啊....一個中國背景的遊戲沒中文字幕？！一個日本公司出的遊戲沒日文字幕？！ 你現在是歧視亞洲人嗎？"
真・三國無雙８,1,0,199,1,57.6,2018/2/15,"張貼於：2018 年 2 月 15 日
目前用770來玩這款遊戲，非常卡是一定的!優化本身真的做得很爛，希望未來會有更新(我想應該很難)!
但是遊戲性的部分真的沒話說，如果把它當作RPG遊戲來玩，我覺得是一部非常好玩的遊戲；地圖很大，而且要素很多，非常吸引人。這次攻擊模式改變，需要一些時間來適應，適應後連擊用起來也很不錯。砍殺部分，如果去打擊據點的話，基本上有很多人，還是可以體驗打擊的爽感。
目前評價半推，設備要好才能玩得爽!

=== 更新 ===
目前官方更新移除了中文，是個挺令人傻眼的決定，不知道到底想要幹嘛? 在確認之後會加回中文更新前，暫且改成負評!
=== 再更新 ===
目前官方更新加入了中文，改回正評!"
真・三國無雙８,3,2,764,1,8.6,2018/11/4,"張貼於：2018 年 11 月 4 日
只要115元就可以跟肚兜風玩姬跑遍三國世界

就算真三8評價被噴到無可挽回地步
想到只花115 還是覺得滿意

其實遊戲性也沒那樣差
看到可愛的玩姬心情就很好

雖然不懂為啥無雙要去釣魚 要爬高塔 要學煮飯
但是看到可愛的玩姬心情就很好

雖然幾乎都在騎馬 馬兒晃來晃去頭有點暈
但搭配玩姬可愛的背影 一直在跑地圖也不是苦差事

配備才4460+960 2G 角色模型開高 敵人數量開高 其他開中 打起來還算順

*****************************************************************
只是

如果只買玩姬的使用卷
自由模式也只能玩2關 武器也只能拿玩姬的專武

所以加購了劉備的使用卷
我喜歡雙手劍 是蜀國迷 劉備的故事劇情又很長
破關後就可以用玩姬玩很多自由關卡了
足矣!"
真・三國無雙８,4,1,195,1,7.6,1/2,"張貼於：1 月 2 日
腦袋放空割割草，看看女角，還行啦"
真・三國無雙８,3,1,76,1,115.1,2018/4/12,"張貼於：2018 年 4 月 12 日
真．三八完全支援Xbox One搖桿手柄4/12號又可改中文
當然跟風入手，全中文配音中文字幕無壓力。
缺點是有點貴、鎖30fps。
在2560*1440解析度畫面有點Lag，轉成1080p就很穩定。"
真・三國無雙８,10,1,134,-1,1.9,2018/2/22,"張貼於：2018 年 2 月 22 日
没有中文玩个屁啊"
真・三國無雙８,22,0,29,-1,0.4,2018/2/18,"張貼於：2018 年 2 月 18 日
太爛了..."
真・三國無雙８,1,0,137,-1,0.2,2018/11/15,"張貼於：2018 年 11 月 15 日
請吧PC鍵圖示做出來才吸引人試玩吧!!
只有手柄圖示是要鍵盤玩家玩甚麼??????"
真・三國無雙８,2,0,66,-1,0.5,2018/11/5,"張貼於：2018 年 11 月 5 日
真是如屎一般的游戏 免费版都不想玩"
真・三國無雙８,1,0,158,-1,4.6,2018/11/14,"張貼於：2018 年 11 月 14 日
不如上一代!!!!!
我從四代開始玩起，玩過了好幾代，八代實在讓我第一次非常失望。"
真・三國無雙８,7,4,10,-1,0.9,2018/4/17,"張貼於：2018 年 4 月 17 日
遭糕的移植就算中文出了 ！！還是很爛！！的半成品
按鍵多就算了 按鍵題示不改我怎知道要按什麼…
滿心期待中文出 結果掉偵掉的誇張
我不敢說我電腦配備多好 但是調低了畫面品質 開始玩 人物慢動作 人多的時候 還卡卡的 騎馬還會順移
才玩沒幾分鐘一堆問題
我都不知道我如果玩到赤壁 曹操心中怒火 我會不會跟他一樣
退款！！"
真・三國無雙８,1,0,70,-1,62.8,2018/2/17,"張貼於：2018 年 2 月 17 日
Gonna wait till a month till I'll play this game. I see glitches in this game, awaiting for patches very soon.

But the graphics are decent.

______________________________________________________________

EDIT:

Alrighty, after nearly a month after the release, I am satisfied with my purchase when the update was announced & play the hell out of it before the update/patch. Before the update, I was mainly looking at graphics & aesthetics of the product, when the update was announced & released I was looking at performance which did improve however it still need some improvement on the game such as bugs & glitches which is noticeable if played for a while.

I will continue to play this franchise, & still waiting for more patches & updates.

This game is best to play in Chinese/Japanese audio while in English sutitles for EU players (Personal opinion)..."
